,ntoskrnl.exe,ntoskrnl.exe.1
1661,177.0,30
1662,177.0,30
1663,179.0,30
1664,179.0,30
1665,55.0,30
1666,55.0,30
1667,55.0,30
1668,55.0,137
1669,55.0,30
1670,55.0,30
1671,55.0,30
1672,165.0,30
1673,122.0,30
1674,122.0,30
1675,122.0,30
1676,34.0,30
1677,152.0,30
1678,122.0,30
1679,152.0,30
1680,127.0,177
1681,55.0,30
1682,122.0,30
1683,122.0,177
1684,177.0,137
1685,137.0,30
1686,182.0,30
1687,55.0,30
1688,177.0,30
1689,152.0,30
1690,182.0,30
1691,137.0,55
1692,179.0,184
1693,177.0,30
1694,55.0,177
1695,152.0,30
1696,179.0,30
1697,179.0,177
1698,55.0,30
1699,152.0,30
1700,179.0,30
1701,179.0,30
1702,55.0,177
1703,55.0,137
1704,55.0,30
1705,55.0,30
1706,165.0,30
1707,122.0,30
1708,122.0,30
1709,122.0,30
1710,34.0,55
1711,152.0,184
1712,122.0,30
1713,152.0,177
1714,122.0,30
1715,122.0,30
1716,177.0,30
1717,127.0,177
1718,55.0,30
1719,177.0,30
1720,55.0,30
1721,55.0,177
1722,55.0,30
1723,55.0,30
1724,127.0,177
1725,55.0,137
1726,165.0,30
1727,122.0,30
1728,122.0,30
1729,122.0,30
1730,34.0,30
1731,152.0,30
1732,122.0,55
1733,172.0,184
1734,152.0,30
1735,122.0,177
1736,122.0,30
1737,177.0,30
1738,137.0,30
1739,165.0,30
1740,182.0,30
1741,122.0,177
1742,127.0,30
1743,177.0,30
1744,55.0,177
1745,122.0,30
1746,122.0,30
1747,34.0,177
1748,152.0,137
1749,122.0,30
1750,152.0,30
1751,122.0,30
1752,122.0,30
1753,177.0,30
1754,177.0,30
1755,165.0,55
1756,122.0,184
1757,122.0,30
1758,122.0,177
1759,34.0,137
1760,152.0,30
1761,122.0,30
1762,152.0,30
1763,122.0,30
1764,122.0,30
1765,177.0,30
1766,137.0,55
1767,152.0,184
1768,182.0,30
1769,177.0,177
1770,179.0,142
1771,137.0,30
1772,182.0,177
1773,177.0,30
1774,177.0,142
1775,152.0,30
1776,182.0,30
1777,179.0,164
1778,137.0,177
1779,177.0,180
1780,55.0,180
1781,152.0,30
1782,179.0,30
1783,179.0,177
1784,55.0,137
1785,143.0,30
1786,160.0,30
1787,143.0,30
1788,143.0,30
1789,143.0,30
1790,127.0,30
1791,166.0,55
1792,55.0,184
1793,165.0,30
1794,122.0,177
1795,122.0,137
1796,122.0,30
1797,34.0,30
1798,152.0,30
1799,122.0,30
1800,152.0,30
1801,122.0,30
1802,177.0,55
1803,122.0,184
1804,177.0,30
1805,162.0,177
1806,162.0,137
1807,55.0,30
1808,55.0,30
1809,152.0,30
1810,179.0,30
1811,179.0,30
1812,55.0,30
1813,162.0,30
1814,162.0,30
1815,55.0,30
1816,55.0,177
1817,152.0,30
1818,152.0,30
1819,179.0,177
1820,127.0,137
1821,55.0,30
1822,165.0,30
1823,122.0,30
1824,122.0,30
1825,122.0,30
1826,34.0,30
1827,152.0,55
1828,122.0,184
1829,152.0,30
1830,122.0,177
1831,122.0,30
1832,177.0,30
1833,137.0,30
1834,182.0,30
1835,179.0,177
1836,177.0,30
1837,152.0,30
1838,182.0,177
1839,179.0,127
1840,137.0,127
1841,177.0,142
1842,55.0,177
1843,152.0,142
1844,179.0,164
1845,179.0,180
1846,55.0,180
1847,55.0,127
1848,55.0,177
1849,152.0,127
1850,179.0,177
1851,179.0,30
1852,55.0,30
1853,55.0,30
1854,127.0,30
1855,166.0,177
1856,55.0,30
1857,55.0,30
1858,55.0,177
1859,55.0,137
1860,165.0,30
1861,122.0,30
1862,122.0,30
1863,127.0,30
1864,55.0,30
1865,172.0,30
1866,122.0,55
1867,34.0,184
1868,152.0,30
1869,122.0,177
1870,152.0,137
1871,122.0,30
1872,177.0,30
1873,122.0,30
1874,165.0,30
1875,177.0,30
1876,122.0,30
1877,122.0,55
1878,122.0,184
1879,34.0,30
1880,152.0,177
1881,122.0,137
1882,152.0,30
1883,122.0,30
1884,122.0,30
1885,177.0,30
1886,137.0,30
1887,152.0,30
1888,182.0,55
1889,179.0,184
1890,179.0,30
1891,177.0,177
1892,152.0,30
1893,182.0,30
1894,179.0,177
1895,137.0,137
1896,177.0,30
1897,55.0,30
1898,55.0,30
1899,55.0,30
1900,55.0,30
1901,184.0,30
1902,127.0,55
1903,55.0,184
1904,165.0,30
1905,122.0,177
1906,122.0,115
1907,122.0,169
1908,34.0,68
1909,152.0,35
1910,122.0,27
1911,152.0,137
1912,122.0,30
1913,122.0,30
1914,177.0,30
1915,177.0,30
1916,55.0,30
1917,122.0,30
1918,122.0,30
1919,144.0,30
1920,55.0,30
1921,55.0,30
1922,152.0,177
1923,179.0,30
1924,179.0,30
1925,55.0,30
1926,55.0,177
1927,152.0,30
1928,179.0,30
1929,179.0,177
1930,55.0,137
1931,127.0,30
1932,55.0,30
1933,165.0,30
1934,122.0,30
1935,122.0,30
1936,122.0,30
1937,34.0,177
1938,152.0,137
1939,122.0,30
1940,172.0,30
1941,152.0,30
1942,122.0,30
1943,122.0,30
1944,177.0,30
1945,137.0,177
1946,55.0,137
1947,182.0,30
1948,127.0,30
1949,177.0,30
1950,143.0,30
1951,160.0,30
1952,143.0,55
1953,143.0,184
1954,55.0,30
1955,143.0,177
1956,165.0,30
1957,152.0,30
1958,122.0,64
1959,182.0,64
1960,122.0,64
1961,137.0,64
1962,172.0,64
1963,122.0,64
1964,177.0,30
1965,34.0,30
1966,179.0,177
1967,152.0,137
1968,122.0,30
1969,152.0,30
1970,55.0,30
1971,122.0,30
1972,177.0,30
1973,122.0,55
1974,165.0,184
1975,177.0,30
1976,122.0,177
1977,122.0,30
1978,122.0,30
1979,34.0,177
1980,152.0,137
1981,122.0,30
1982,152.0,30
1983,122.0,30
1984,122.0,30
1985,177.0,30
1986,137.0,55
1987,182.0,184
1988,152.0,30
1989,179.0,177
1990,177.0,30
1991,152.0,30
1992,182.0,30
1993,179.0,177
1994,137.0,137
1995,177.0,30
1996,179.0,30
1997,165.0,30
1998,122.0,30
1999,122.0,30
2000,122.0,30
2001,127.0,177
2002,166.0,30
2003,55.0,30
2004,122.0,177
2005,34.0,137
2006,152.0,30
2007,122.0,30
2008,152.0,30
2009,122.0,30
2010,122.0,30
2011,177.0,55
2012,177.0,184
2013,162.0,30
2014,162.0,177
2015,55.0,137
2016,55.0,30
2017,55.0,30
2018,162.0,30
2019,162.0,30
2020,55.0,30
2021,55.0,55
2022,55.0,184
2023,55.0,30
2024,55.0,177
2025,55.0,137
2026,165.0,30
2027,122.0,30
2028,122.0,30
2029,122.0,30
2030,34.0,30
2031,152.0,55
2032,122.0,184
2033,152.0,30
2034,127.0,177
2035,55.0,30
2036,122.0,30
2037,122.0,177
2038,177.0,137
2039,137.0,30
2040,182.0,30
2041,177.0,30
2042,182.0,30
2043,137.0,30
2044,177.0,30
2045,55.0,30
2046,55.0,30
2047,55.0,30
2048,152.0,179
2049,179.0,30
2050,179.0,30
2051,55.0,177
2052,55.0,142
2053,165.0,177
2054,122.0,8
2055,122.0,176
2056,122.0,139
2057,34.0,177
2058,152.0,179
2059,122.0,59
2060,152.0,59
2061,122.0,59
2062,122.0,152
2063,177.0,180
2064,177.0,59
2065,55.0,179
2066,127.0,177
2067,166.0,137
2068,55.0,30
2069,55.0,30
2070,55.0,30
2071,55.0,30
2072,165.0,30
2073,122.0,30
2074,122.0,55
2075,122.0,184
2076,34.0,30
2077,152.0,177
2078,122.0,30
2079,152.0,30
2080,122.0,177
2081,122.0,30
2082,177.0,30
2083,137.0,30
2084,182.0,30
2085,55.0,30
2086,127.0,30
2087,177.0,30
2088,165.0,30
2089,55.0,30
2090,122.0,30
2091,122.0,30
2092,152.0,30
2093,122.0,30
2094,182.0,30
2095,34.0,30
2096,152.0,30
2097,122.0,137
2098,152.0,30
2099,137.0,30
2100,122.0,137
2101,177.0,30
2102,177.0,30
2103,122.0,30
2104,177.0,137
2105,165.0,30
2106,122.0,30
2107,122.0,30
2108,122.0,30
2109,34.0,30
2110,152.0,30
2111,122.0,30
2112,152.0,30
2113,122.0,30
2114,137.0,30
2115,182.0,30
2116,177.0,30
2117,182.0,30
2118,122.0,30
2119,137.0,30
2120,177.0,30
2121,179.0,30
2122,177.0,30
2123,55.0,30
2124,152.0,177
2125,179.0,137
2126,179.0,30
2127,55.0,30
2128,55.0,30
2129,184.0,30
2130,127.0,30
2131,55.0,30
2132,165.0,30
2133,122.0,30
2134,122.0,30
2135,122.0,30
2136,34.0,177
2137,152.0,137
2138,122.0,30
2139,152.0,30
2140,122.0,30
2141,122.0,30
2142,177.0,30
2143,177.0,30
2144,143.0,30
2145,160.0,30
2146,143.0,30
2147,143.0,137
2148,143.0,30
2149,55.0,30
2150,152.0,30
2151,179.0,30
2152,179.0,30
2153,55.0,30
2154,55.0,30
2155,55.0,30
2156,55.0,30
2157,55.0,177
2158,165.0,30
2159,122.0,30
2160,122.0,177
2161,122.0,30
2162,34.0,30
2163,127.0,177
2164,55.0,30
2165,152.0,30
2166,122.0,30
2167,152.0,30
2168,122.0,177
2169,122.0,142
2170,177.0,177
2171,137.0,8
2172,127.0,176
2173,182.0,139
2174,55.0,177
2175,177.0,179
2176,165.0,59
2177,122.0,59
2178,152.0,59
2179,122.0,152
2180,182.0,180
2181,172.0,59
2182,122.0,179
2183,137.0,177
2184,34.0,142
2185,152.0,30
2186,122.0,177
2187,177.0,30
2188,152.0,142
2189,179.0,177
2190,122.0,164
2191,122.0,180
2192,177.0,180
2193,177.0,30
2194,142.0,30
2195,177.0,177
2196,142.0,30
2197,164.0,30
2198,180.0,30
2199,127.0,30
2200,55.0,177
2201,165.0,142
2202,166.0,177
2203,122.0,142
2204,55.0,164
2205,122.0,180
2206,180.0,180
2207,122.0,142
2208,34.0,177
2209,152.0,8
2210,152.0,176
2211,122.0,139
2212,152.0,177
2213,179.0,179
2214,179.0,59
2215,122.0,59
2216,137.0,59
2217,162.0,152
2218,182.0,180
2219,162.0,59
2220,55.0,179
2221,142.0,177
2222,177.0,30
2223,177.0,30
2224,152.0,30
2225,182.0,30
2226,179.0,30
2227,137.0,30
2228,162.0,30
2229,162.0,30
2230,55.0,30
2231,122.0,30
2232,177.0,30
2233,165.0,30
2234,122.0,30
2235,122.0,30
2236,122.0,30
2237,34.0,30
2238,152.0,30
2239,122.0,30
2240,152.0,30
2241,122.0,30
2242,122.0,30
2243,177.0,30
2244,177.0,30
2245,177.0,30
2246,55.0,30
2247,152.0,30
2248,179.0,30
2249,179.0,30
2250,142.0,30
2251,164.0,30
2252,180.0,30
2253,55.0,30
2254,180.0,30
2255,55.0,30
2256,55.0,30
2257,127.0,30
2258,55.0,30
2259,55.0,30
2260,55.0,30
2261,55.0,30
2262,184.0,30
2263,165.0,30
2264,122.0,30
2265,122.0,30
2266,122.0,30
2267,34.0,30
2268,152.0,30
2269,122.0,30
2270,152.0,30
2271,122.0,30
2272,122.0,30
2273,177.0,30
2274,137.0,177
2275,182.0,177
2276,55.0,30
2277,177.0,30
2278,152.0,30
2279,182.0,30
2280,179.0,165
2281,137.0,30
2282,177.0,30
2283,55.0,127
2284,127.0,177
2285,166.0,127
2286,55.0,165
2287,55.0,127
2288,143.0,92
2289,160.0,115
2290,143.0,157
2291,143.0,131
2292,143.0,157
2293,152.0,35
2294,179.0,92
2295,179.0,115
2296,127.0,157
2297,55.0,131
2298,165.0,157
2299,122.0,35
2300,122.0,92
2301,172.0,115
2302,122.0,157
2303,34.0,131
2304,152.0,157
2305,122.0,35
2306,152.0,92
2307,122.0,115
2308,122.0,157
2309,177.0,131
2310,165.0,157
2311,177.0,35
2312,122.0,92
2313,122.0,115
2314,122.0,157
2315,34.0,131
2316,152.0,157
2317,122.0,35
2318,152.0,92
2319,122.0,115
2320,122.0,157
2321,177.0,131
2322,55.0,157
2323,137.0,35
2324,165.0,92
2325,122.0,115
2326,182.0,157
2327,122.0,131
2328,177.0,157
2329,122.0,35
2330,34.0,92
2331,142.0,115
2332,152.0,157
2333,177.0,131
2334,122.0,157
2335,142.0,35
2336,152.0,92
2337,164.0,115
2338,122.0,157
2339,122.0,131
2340,177.0,157
2341,177.0,35
2342,152.0,92
2343,182.0,115
2344,179.0,157
2345,137.0,131
2346,180.0,157
2347,177.0,35
2348,55.0,92
2349,127.0,115
2350,166.0,157
2351,55.0,131
2352,180.0,157
2353,152.0,35
2354,179.0,92
2355,179.0,115
2356,55.0,157
2357,162.0,131
2358,162.0,157
2359,55.0,35
2360,152.0,92
2361,179.0,115
2362,179.0,157
2363,55.0,131
2364,162.0,157
2365,162.0,35
2366,55.0,92
2367,55.0,115
2368,55.0,157
2369,55.0,131
2370,55.0,157
2371,55.0,35
2372,55.0,92
2373,55.0,115
2374,55.0,157
2375,165.0,131
2376,122.0,157
2377,122.0,35
2378,127.0,92
2379,55.0,115
2380,122.0,157
2381,34.0,131
2382,152.0,157
2383,122.0,35
2384,152.0,92
2385,122.0,115
2386,122.0,157
2387,177.0,131
2388,137.0,157
2389,182.0,35
2390,55.0,127
2391,177.0,127
2392,152.0,127
2393,182.0,127
2394,179.0,127
2395,127.0,137
2396,55.0,30
2397,137.0,30
2398,177.0,30
2399,177.0,30
2400,165.0,30
2401,122.0,127
2402,55.0,30
2403,122.0,30
2404,122.0,131
2405,152.0,127
2406,34.0,30
2407,179.0,30
2408,179.0,30
2409,152.0,30
2410,122.0,30
2411,127.0,131
2412,152.0,127
2413,122.0,172
2414,114.0,172
2415,177.0,118
2416,114.0,127
2417,122.0,118
2418,177.0,118
2419,101.0,89
2420,165.0,89
2421,179.0,127
2422,122.0,118
2423,179.0,118
2424,122.0,94
2425,179.0,116
2426,101.0,35
2427,122.0,89
2428,152.0,127
2429,34.0,130
2430,165.0,118
2431,152.0,118
2432,122.0,94
2433,177.0,116
2434,152.0,35
2435,55.0,127
2436,122.0,89
2437,137.0,130
2438,165.0,35
2439,182.0,118
2440,127.0,89
2441,177.0,127
2442,182.0,118
2443,122.0,89
2444,177.0,131
2445,137.0,9
2446,165.0,127
2447,122.0,118
2448,177.0,118
2449,122.0,118
2450,127.0,89
2451,122.0,89
2452,34.0,127
2453,152.0,118
2454,162.0,118
2455,122.0,94
2456,162.0,116
2457,152.0,127
2458,122.0,35
2459,55.0,89
2460,152.0,130
2461,127.0,118
2462,166.0,118
2463,179.0,94
2464,162.0,127
2465,162.0,116
2466,55.0,35
2467,122.0,89
2468,177.0,130
2469,177.0,35
2470,179.0,127
2471,55.0,118
2472,152.0,89
2473,179.0,9
2474,179.0,122
2475,55.0,127
2476,55.0,122
2477,165.0,118
2478,165.0,127
2479,177.0,89
2480,55.0,118
2481,165.0,89
2482,122.0,130
2483,122.0,127
2484,122.0,35
2485,34.0,122
2486,152.0,122
2487,122.0,118
2488,152.0,162
2489,122.0,118
2490,177.0,118
2491,122.0,89
2492,137.0,89
2493,152.0,127
2494,182.0,118
2495,127.0,118
2496,177.0,127
2497,162.0,94
2498,162.0,116
2499,55.0,35
2500,179.0,89
2501,179.0,130
2502,152.0,118
2503,182.0,127
2504,137.0,118
2505,177.0,94
2506,55.0,116
2507,162.0,35
2508,162.0,89
2509,55.0,127
2510,55.0,130
2511,55.0,35
2512,152.0,118
2513,127.0,89
2514,152.0,127
2515,152.0,9
2516,166.0,9
2517,179.0,9
2518,165.0,127
2519,122.0,9
2520,127.0,9
2521,122.0,9
2522,122.0,118
2523,34.0,118
2524,127.0,127
2525,152.0,118
2526,122.0,89
2527,152.0,89
2528,122.0,118
2529,122.0,118
2530,177.0,127
2531,177.0,94
2532,179.0,116
2533,127.0,35
2534,55.0,89
2535,179.0,130
2536,179.0,118
2537,179.0,118
2538,127.0,127
2539,162.0,94
2540,162.0,116
2541,55.0,35
2542,127.0,89
2543,127.0,130
2544,127.0,35
2545,162.0,118
2546,162.0,127
2547,55.0,89
2548,165.0,9
2549,122.0,118
2550,122.0,118
2551,172.0,118
2552,122.0,127
2553,34.0,89
2554,152.0,89
2555,122.0,118
2556,152.0,127
2557,122.0,118
2558,122.0,94
2559,177.0,116
2560,137.0,35
2561,165.0,89
2562,122.0,127
2563,122.0,130
2564,182.0,118
2565,122.0,118
2566,177.0,94
2567,34.0,127
2568,152.0,116
2569,122.0,35
2570,152.0,89
2571,122.0,130
2572,122.0,127
2573,177.0,35
2574,177.0,118
2575,143.0,89
2576,152.0,118
2577,160.0,127
2578,182.0,118
2579,179.0,118
2580,137.0,89
2581,177.0,89
2582,143.0,127
2583,160.0,118
2584,143.0,118
2585,160.0,94
2586,127.0,127
2587,143.0,116
2588,160.0,35
2589,143.0,89
2590,143.0,130
2591,162.0,127
2592,143.0,118
2593,162.0,118
2594,55.0,94
2595,152.0,116
2596,179.0,127
2597,162.0,35
2598,162.0,89
2599,55.0,130
2600,127.0,35
2601,127.0,127
2602,127.0,118
2603,127.0,89
2604,127.0,162
2605,127.0,118
2606,127.0,118
2607,9.0,127
2608,152.0,118
2609,179.0,89
2610,179.0,89
2611,55.0,118
2612,152.0,127
2613,179.0,118
2614,179.0,94
2615,152.0,116
2616,165.0,35
2617,122.0,89
2618,122.0,130
2619,122.0,127
2620,34.0,118
2621,152.0,118
2622,122.0,94
2623,152.0,116
2624,122.0,35
2625,122.0,89
2626,177.0,127
2627,137.0,130
2628,182.0,35
2629,127.0,118
2630,177.0,89
2631,162.0,162
2632,162.0,118
2633,55.0,118
2634,152.0,127
2635,182.0,118
2636,137.0,89
2637,179.0,89
2638,177.0,118
2639,55.0,127
2640,162.0,118
2641,162.0,94
2642,55.0,116
2643,55.0,35
2644,179.0,89
2645,179.0,130
2646,55.0,127
2647,55.0,118
2648,165.0,118
2649,122.0,94
2650,122.0,116
2651,55.0,35
2652,122.0,89
2653,55.0,127
2654,184.0,130
2655,127.0,35
2656,55.0,118
2657,34.0,89
2658,152.0,127
2659,122.0,172
2660,172.0,172
2661,152.0,118
2662,122.0,118
2663,122.0,118
2664,177.0,89
2665,177.0,127
2666,55.0,89
2667,152.0,118
2668,179.0,127
2669,179.0,118
2670,55.0,94
2671,152.0,116
2672,179.0,35
2673,179.0,127
2674,55.0,89
2675,55.0,130
2676,165.0,118
2677,122.0,118
2678,122.0,94
2679,122.0,127
2680,34.0,116
2681,152.0,35
2682,122.0,89
2683,152.0,130
2684,122.0,127
2685,122.0,35
2686,177.0,118
2687,137.0,89
2688,182.0,127
2689,55.0,118
2690,177.0,118
2691,127.0,118
2692,152.0,89
2693,182.0,89
2694,137.0,127
2695,177.0,118
2696,166.0,118
2697,179.0,94
2698,55.0,127
2699,165.0,116
2700,55.0,35
2701,122.0,89
2702,122.0,130
2703,55.0,118
2704,122.0,127
2705,34.0,118
2706,152.0,94
2707,122.0,116
2708,152.0,35
2709,122.0,127
2710,177.0,89
2711,122.0,130
2712,177.0,35
2713,55.0,118
2714,55.0,89
2715,55.0,127
2716,55.0,41
2717,55.0,127
2718,55.0,8
2719,165.0,139
2720,122.0,127
2721,182.0,176
2722,122.0,177
2723,127.0,118
2724,137.0,89
2725,55.0,127
2726,143.0,130
2727,143.0,35
2728,122.0,118
2729,177.0,89
2730,34.0,127
2731,152.0,130
2732,152.0,35
2733,122.0,127
2734,179.0,30
2735,152.0,30
2736,179.0,30
2737,122.0,127
2738,177.0,131
2739,122.0,118
2740,137.0,118
2741,182.0,127
2742,165.0,118
2743,177.0,89
2744,127.0,89
2745,122.0,118
2746,122.0,127
2747,55.0,118
2748,122.0,94
2749,34.0,116
2750,152.0,35
2751,152.0,89
2752,122.0,127
2753,182.0,130
2754,152.0,118
2755,122.0,118
2756,137.0,127
2757,177.0,94
2758,177.0,116
2759,122.0,35
2760,177.0,89
2761,179.0,127
2762,143.0,130
2763,160.0,35
2764,143.0,118
2765,143.0,89
2766,143.0,127
2767,55.0,127
2768,143.0,105
2769,143.0,127
2770,55.0,127
2771,55.0,42
2772,55.0,49
2773,55.0,127
2774,55.0,80
2775,55.0,35
2776,55.0,35
2777,127.0,127
2778,55.0,9
2779,165.0,127
2780,55.0,127
2781,122.0,131
2782,122.0,131
2783,122.0,127
2784,172.0,127
2785,127.0,127
2786,34.0,131
2787,152.0,131
2788,122.0,131
2789,172.0,131
2790,55.0,131
2791,152.0,131
2792,122.0,127
2793,55.0,131
2794,137.0,131
2795,182.0,131
2796,177.0,131
2797,152.0,131
2798,122.0,162
2799,182.0,131
2800,177.0,131
2801,137.0,131
2802,165.0,127
2803,122.0,131
2804,177.0,131
2805,122.0,127
2806,122.0,9
2807,127.0,127
2808,172.0,127
2809,166.0,127
2810,55.0,137
2811,162.0,127
2812,34.0,175
2813,162.0,30
2814,152.0,30
2815,55.0,162
2816,179.0,30
2817,162.0,30
2818,162.0,30
2819,143.0,127
2820,55.0,30
2821,160.0,30
2822,143.0,30
2823,143.0,50
2824,143.0,127
2825,122.0,41
2826,172.0,127
2827,152.0,118
2828,122.0,89
2829,122.0,118
2830,177.0,89
2831,177.0,127
2832,122.0,30
2833,122.0,30
2834,122.0,5
2835,172.0,127
2836,122.0,30
2837,34.0,30
2838,152.0,30
2839,122.0,127
2840,152.0,30
2841,122.0,30
2842,122.0,30
2843,177.0,30
2844,137.0,30
2845,165.0,127
2846,182.0,30
2847,122.0,118
2848,122.0,89
2849,177.0,130
2850,152.0,127
2851,127.0,35
2852,152.0,118
2853,179.0,89
2854,179.0,130
2855,162.0,35
2856,162.0,127
2857,55.0,105
2858,152.0,127
2859,182.0,42
2860,179.0,49
2861,137.0,127
2862,172.0,80
2863,162.0,35
2864,122.0,35
2865,162.0,162
2866,34.0,131
2867,55.0,131
2868,152.0,127
2869,122.0,131
2870,177.0,131
2871,172.0,131
2872,152.0,131
2873,122.0,131
2874,177.0,131
2875,122.0,127
2876,177.0,131
2877,165.0,131
2878,122.0,131
2879,122.0,131
2880,122.0,131
2881,34.0,127
2882,152.0,131
2883,122.0,131
2884,152.0,131
2885,122.0,131
2886,137.0,131
2887,182.0,127
2888,177.0,9
2889,182.0,9
2890,122.0,9
2891,137.0,175
2892,177.0,127
2893,177.0,131
2894,152.0,131
2895,179.0,131
2896,179.0,131
2897,55.0,131
2898,9.0,131
2899,127.0,131
2900,162.0,127
2901,162.0,131
2902,55.0,131
2903,162.0,131
2904,162.0,131
2905,55.0,131
2906,165.0,127
2907,122.0,131
2908,122.0,131
2909,122.0,131
2910,34.0,131
2911,152.0,131
2912,122.0,131
2913,152.0,127
2914,122.0,131
2915,122.0,131
2916,177.0,131
2917,177.0,131
2918,9.0,131
2919,34.0,131
2920,179.0,127
2921,9.0,131
2922,9.0,131
2923,127.0,131
2924,162.0,131
2925,162.0,131
2926,55.0,131
2927,9.0,131
2928,9.0,127
2929,55.0,131
2930,184.0,131
2931,152.0,131
2932,152.0,131
2933,179.0,127
2934,179.0,131
2935,179.0,131
2936,179.0,131
2937,162.0,131
2938,162.0,162
2939,55.0,131
2940,55.0,131
2941,152.0,131
2942,179.0,127
2943,55.0,131
2944,179.0,131
2945,55.0,131
2946,55.0,131
2947,55.0,127
2948,55.0,131
2949,55.0,131
2950,55.0,131
2951,127.0,131
2952,55.0,131
2953,165.0,127
2954,122.0,131
2955,122.0,131
2956,172.0,131
2957,122.0,131
2958,34.0,131
2959,152.0,131
2960,122.0,131
2961,152.0,127
2962,122.0,131
2963,122.0,131
2964,177.0,131
2965,137.0,131
2966,182.0,131
2967,152.0,131
2968,179.0,127
2969,179.0,131
2970,177.0,131
2971,152.0,131
2972,182.0,131
2973,179.0,131
2974,137.0,131
2975,165.0,127
2976,122.0,131
2977,122.0,131
2978,122.0,131
2979,34.0,131
2980,152.0,131
2981,122.0,131
2982,152.0,131
2983,122.0,127
2984,122.0,131
2985,177.0,131
2986,177.0,131
2987,177.0,131
2988,55.0,131
2989,122.0,127
2990,122.0,131
2991,144.0,131
2992,152.0,131
2993,179.0,131
2994,179.0,131
2995,55.0,131
2996,143.0,127
2997,160.0,131
2998,143.0,131
2999,143.0,131
3000,127.0,131
3001,55.0,131
3002,143.0,131
3003,55.0,127
3004,55.0,131
3005,55.0,131
3006,55.0,131
3007,55.0,131
3008,55.0,131
3009,55.0,131
3010,55.0,127
3011,55.0,131
3012,55.0,131
3013,127.0,131
3014,55.0,131
3015,55.0,127
3016,55.0,131
3017,55.0,131
3018,55.0,131
3019,55.0,131
3020,55.0,131
3021,165.0,131
3022,122.0,127
3023,122.0,131
3024,122.0,131
3025,34.0,131
3026,152.0,131
3027,122.0,131
3028,152.0,131
3029,122.0,127
3030,122.0,131
3031,177.0,131
3032,137.0,131
3033,182.0,131
3034,55.0,131
3035,177.0,131
3036,152.0,131
3037,182.0,127
3038,137.0,131
3039,179.0,131
3040,177.0,131
3041,152.0,131
3042,179.0,131
3043,179.0,127
3044,55.0,131
3045,152.0,131
3046,179.0,131
3047,179.0,131
3048,55.0,131
3049,127.0,131
3050,166.0,162
3051,55.0,131
3052,55.0,131
3053,55.0,131
3054,55.0,127
3055,55.0,131
3056,55.0,131
3057,55.0,131
3058,165.0,131
3059,122.0,131
3060,122.0,131
3061,122.0,131
3062,127.0,127
3063,55.0,131
3064,34.0,131
3065,152.0,131
3066,122.0,131
3067,172.0,131
3068,152.0,131
3069,122.0,131
3070,122.0,127
3071,177.0,131
3072,177.0,131
3073,55.0,131
3074,55.0,131
3075,55.0,131
3076,165.0,131
3077,122.0,131
3078,122.0,131
3079,122.0,127
3080,34.0,131
3081,152.0,131
3082,122.0,131
3083,152.0,131
3084,122.0,131
3085,122.0,131
3086,177.0,127
3087,137.0,131
3088,182.0,131
3089,55.0,131
3090,177.0,131
3091,152.0,131
3092,127.0,131
3093,55.0,131
3094,182.0,127
3095,179.0,131
3096,137.0,131
3097,177.0,131
3098,127.0,131
3099,55.0,131
3100,165.0,131
3101,122.0,131
3102,122.0,131
3103,55.0,127
3104,184.0,131
3105,127.0,131
3106,166.0,131
3107,55.0,131
3108,172.0,127
3109,122.0,131
3110,122.0,131
3111,34.0,131
3112,152.0,131
3113,122.0,131
3114,172.0,131
3115,152.0,127
3116,122.0,131
3117,122.0,131
3118,177.0,131
3119,162.0,131
3120,162.0,131
3121,55.0,131
3122,152.0,127
3123,179.0,131
3124,179.0,131
3125,55.0,131
3126,142.0,131
3127,162.0,131
3128,162.0,127
3129,55.0,131
3130,177.0,131
3131,165.0,131
3132,122.0,131
3133,122.0,131
3134,122.0,131
3135,34.0,127
3136,152.0,131
3137,122.0,131
3138,152.0,131
3139,122.0,131
3140,122.0,131
3141,177.0,131
3142,137.0,131
3143,182.0,127
3144,177.0,131
3145,177.0,131
3146,152.0,131
3147,182.0,131
3148,179.0,131
3149,137.0,131
3150,177.0,127
3151,127.0,131
3152,165.0,131
3153,122.0,131
3154,122.0,131
3155,122.0,131
3156,34.0,131
3157,127.0,127
3158,162.0,131
3159,162.0,131
3160,55.0,131
3161,162.0,131
3162,162.0,131
3163,55.0,131
3164,152.0,127
3165,122.0,131
3166,152.0,131
3167,122.0,131
3168,122.0,131
3169,177.0,131
3170,177.0,131
3171,127.0,162
3172,143.0,131
3173,160.0,131
3174,143.0,131
3175,143.0,131
3176,143.0,131
3177,165.0,127
3178,122.0,131
3179,127.0,131
3180,162.0,131
3181,162.0,131
3182,55.0,127
3183,127.0,131
3184,162.0,131
3185,162.0,127
3186,55.0,137
3187,122.0,131
3188,122.0,131
3189,34.0,131
3190,152.0,131
3191,122.0,127
3192,152.0,131
3193,122.0,131
3194,177.0,131
3195,122.0,131
3196,137.0,131
3197,182.0,131
3198,177.0,127
3199,152.0,131
3200,182.0,131
3201,137.0,131
3202,179.0,131
3203,177.0,131
3204,165.0,131
3205,122.0,131
3206,122.0,127
3207,127.0,131
3208,162.0,131
3209,162.0,131
3210,55.0,131
3211,162.0,131
3212,162.0,131
